knowledge_base_name,knowledge_id,title,file_name,description,summary_status,updated_at
05-青光眼,a693c355-dab6-406a-8651-61d6c100c37a,AAO-Glaucoma-Angelo P Tanna 2021_weknora.mhtml,AAO-Glaucoma-Angelo P Tanna 2021_weknora.mhtml,"该文档介绍了美国眼科学会《基础与临床科学课程》（BCSC）2020—2021版及其第10卷《青光眼》的编排、学习目标和部分教学内容。BCSC面向眼科住院医师和临床医生，旨在将基础科学与临床实践相结合，并通过年度修订、参考文献、视频、多媒体资源及自测题帮助学习者更新专业知识。全课程共13卷，涵盖普通医学、眼科基础、视光学、神经眼科、儿童眼科、角膜、葡萄膜炎、青光眼、白内障、视网膜及屈光手术等主题。

第10卷的学习目标包括掌握青光眼的流行病学及社会经济影响、遗传因素、房水动力学和眼压调控，并能够完成青光眼患者的病史采集、眼部检查、房角镜检查、视神经评估和视野检查。读者还需识别青光眼疑似者，理解原发性开角型青光眼、正常眼压性青光眼、继发性开角型青光眼及各种闭角型疾病的临床表现、病因和治疗方法。

节选的专业内容重点讨论房角关闭机制。原发性房角关闭谱系中，瞳孔阻滞是最常见或主要的机制：房水在晶状体—虹膜界面流出受阻，使后房压力升高，周边虹膜前膨并贴近小梁网；这一阻滞在瞳孔中度散大时最明显，通常可通过周边虹膜切开或切除术解除。晶状体前凸程度、较大的晶状体前庭、较厚或体积较大的虹膜，以及较浅小的前房，均与房角狭窄和闭角风险相关。平台虹膜及虹膜因素所致的闭角则与周边虹膜增厚、异常附着或睫状突前移有关。

文末自测题还涉及ICE综合征、原发性闭角型青光眼在中国人群中的致盲影响、先天性青光眼的遗传和儿童眼部测量特点，以及儿童使用α₂选择性肾上腺素能激动剂的严重安全风险。",completed,2026-08-05 12:23:23.807649+00
16-检查：CT 与 MRI,2b0434f0-7fcc-4235-8c6a-a074495d0eac,Atlas of Orbital Imaging-Guy Ben Simon 2022_weknora.mhtml,Atlas of Orbital Imaging-Guy Ben Simon 2022_weknora.mhtml,"文档节选围绕眼眶影像学与相关解剖、病变及术后重建展开。首先介绍眼眶的总体结构：眼眶是基底向前、尖端向后内侧的方锥形骨性腔，由额骨、蝶骨、颧骨、泪骨、上颌骨、筛骨和腭骨共同构成，内部容纳眼球、视神经、眼外肌、相关颅神经、泪腺及泪道等结构。眼眶分为顶、底、内侧壁和外侧壁，并通过视神经管、眶上裂和眶下裂与颅腔、翼腭窝及颞下窝相通。文中还详细描述了泪囊窝、鼻泪管、筛前及筛后孔、眶下管以及视神经管与蝶窦和蝶骨的解剖关系。

影像学方面，CT，尤其是骨窗及三维重建，被认为是评估眼眶骨结构的首选方法；MRI可作为补充，用于某些骨性病变，特别是判断骨髓受累。图示涵盖眼眶各壁、眶缘、裂隙、神经孔道、邻近鼻窦和颅底结构，以及眼球、视神经和前部视觉通路的关系。

节选的另一部分讨论皮肤黑色素瘤的眼眶转移。病变常表现为边界清楚、可位于眼外肌、肌锥内外、泪囊或眶静脉走行区的肿块，MRI可见T1信号不均或偏高、T2低信号，通常强化并具有FDG摄取，低ADC可能有助于诊断。临床上常见复视、眼球突出和上睑下垂，诊断依靠眶内活检。免疫检查点抑制剂的应用改善了治疗效果，部分转移灶可在MRI上完全消退。

最后，图例展示了眼球摘除、创伤及眼眶重建后的表现，包括Medpor多孔聚乙烯植入物、钛网、整合型眶球植入物、纤维血管长入、义眼和巩膜壳，以及眶底骨折伴眼眶脂肪和下直肌脱垂等影像特征。",completed,2026-08-05 03:46:09.939927+00
03-白内障：晶状体与人工晶体,ebdc085a-eec5-4da3-bb90-4afd82c425ce,Cataract Surgery-Adi Abulafia 2022 weknora.mhtml,Cataract Surgery-Adi Abulafia 2022 weknora.mhtml,"文档介绍白内障相关的基础病理、术前评估、晶状体度数计算及术后屈光问题处理，重点节选了白内障形成机制、超硬核白内障手术要点和屈光增强方案。

晶状体胚胎发育始于妊娠早期，至妊娠第8周左右完成主要结构形成。晶状体纤维不断增生，依次形成胚胎核、胎儿核、婴幼儿核、成人核及皮质。正常晶状体为透明双凸结构，通过悬韧带与睫状体相连，并在调节过程中改变形状。白内障是晶状体发生不同程度混浊的状态，常与晶状体蛋白聚集及光散射增加有关。年龄相关性核性白内障最常见，氧化应激和渗透应激是重要机制；其中谷胱甘肽抗氧化能力下降、蛋白聚集、膜损伤，以及糖尿病时多元醇和山梨醇积聚造成的细胞肿胀，均可促进混浊形成。LOCS III系统可对核性混浊、核颜色、皮质及后囊下混浊进行标准化分级，以便于临床监测和研究比较。

在超硬核白内障手术中，切口构造对维持前房稳定性至关重要，应形成良好的双平面或三平面、自封闭切口，必要时可预留转换为手法小切口白内障手术的条件。撕囊前可使用台盼蓝增强前囊显示，并通过软壳技术或高黏弹性物质稳定前房、压平前囊，减少撕囊放射状撕裂。对于膨胀性或含液化皮质的致密白内障，可先穿刺吸除液化成分；纤维化前囊有时需要显微剪辅助。

术后残余屈光误差应先分析其原因，再根据误差程度和眼部条件选择治疗。低度误差可考虑激光视力矫正；较大误差可采用附加人工晶状体或人工晶状体置换，后者适用于初始人工晶状体错误、损坏或其本身导致视觉质量不佳的情况。针对老视，还可选择单眼视、PresbyLASIK、角膜嵌体及多焦点附加人工晶状体。可调节人工晶状体通过紫外线照射改变曲率，有望减少二次屈光手术需求。",completed,2026-08-05 04:52:28.638697+00
11-整形与泪道,e76358c4-531d-4e6f-aa97-4616fcbe7a17,AAO-Oculofacial Plastic and Orbital Surgery-Bobby S Korn 2021_weknora.mhtml,AAO-Oculofacial Plastic and Orbital Surgery-Bobby S Korn 2021_weknora.mhtml,"该文档介绍《基础与临床科学课程》（BCSC）第7卷《眼面整形与眶手术》的编排、学习目标及部分核心解剖内容。BCSC由多个专业组共同编写并定期修订，旨在整合眼科学基础知识与临床实践，为住院医师和临床医生提供自学和继续医学教育资源。全课程包括13个分册，涵盖普通医学、眼科基础、神经眼科、眼整形与眶手术、角膜、葡萄膜炎、青光眼、晶状体、视网膜及屈光手术等内容。本卷还配有视频、互动活动、自测题及CME学分项目，但作者强调其属于重点概览，不能替代全面的专业资料和实践指南。

第7卷在修订中更名为“眼面整形与眶手术”，反映了该亚专科的发展。新版强化了实用解剖学，更新了临床照片和示意图，并增加了眼面部解剖、面部动脉危险区、临床检查要点及手术技术等数字化学习内容。学习目标包括掌握眼眶及眼面组织的正常解剖和功能，识别先天性、感染性、炎症性、创伤性、肿瘤性及退行性病变，选择合适的检查、影像学和辅助检查，制定鉴别诊断与治疗方案，并掌握眼眶间隔综合征、眼球摘除相关手术及术后并发症的处理原则。

文档还强调眼眶解剖是诊断和治疗眶病的基础。眼眶由7块骨构成，呈向后收窄的四棱锥形，包含眼球、眼外肌、神经、脂肪和血管；视神经管及眶上、下裂承担重要神经血管结构的通行。眼眶血供主要来自眼动脉，并与外颈动脉分支形成吻合，邻近的副鼻窦则可参与多种眶部疾病。眼睑解剖部分涉及眼轮匝肌、眶隔、上下睑脂肪垫、提肌及上下睑退缩肌，并指出眶隔变薄、眼轮匝肌松弛可导致眶脂肪前突。文末强调了眼睑手术中的关键结构和危险区域，包括外侧眉及外眦附近可能导致眉下垂的区域、上睑周边动脉弓与提肌腱膜裂开之间的关系，以及下睑缩肌、下斜肌和下直肌之间的解剖联系。",completed,2026-08-05 12:57:29.797395+00
03-白内障：晶状体与人工晶体,6415b8c1-077f-4be1-8327-8764728280b5,AAO-Lens and Cataract-Linda M Tsai 2021_weknora.mhtml,AAO-Lens and Cataract-Linda M Tsai 2021_weknora.mhtml,"该文档是《基础与临床科学课程（BCSC）》第11节“晶状体与白内障”的教育性内容，面向眼科住院医师和临床医师，旨在整合晶状体基础科学与白内障临床管理知识。课程包括晶状体的正常解剖、胚胎发育、生理和生化，先天性异常及各类先天性和获得性白内障，并讨论白内障与年龄、外伤、药物、全身疾病及眼部疾病的关系。

本节重点培养白内障及其他晶状体异常的评估和治疗能力，包括白内障手术原则、手术技术、相关器械与人工晶状体（IOL）的选择，以及术中和术后并发症的鉴别诊断与处理。内容还涉及特殊病例中需要调整手术方案的情况。BCSC每年修订，由多个专业领域的眼科医师、编辑、住院医师和欧洲眼科专家共同审阅，并配有参考文献、视频、多媒体资源、自测题及继续医学教育要求。

摘录部分特别介绍现代后房型IOL的特点。此类IOL通常可折叠并注射植入，由硅胶或丙烯酸材料制成，具有双凸非球面光学部、方形后缘，可为单片式或三片式。可折叠和可注射设计能够缩小切口、减少手术诱发的角膜散光及污染风险；非球面光学部有助于减少球差、改善对比敏感度。硅胶IOL可能吸附硅油，而亲水性丙烯酸IOL在接触空气或气体后可能发生光学部钙化，某些情况下需取出IOL。

现代白内障手术也日益重视屈光矫正。摘录指出，约40%的患者术前角膜散光达到1.00屈光度或以上；后角膜散光会影响整体散光方向。环曲面IOL每偏离理想轴位1°，有效散光矫正约降低3.3%，偏差超过30°可增加残余散光。此外，文末病例讨论涉及角膜移植后手术、悬韧带离断、纳米眼及青光眼合并白内障等特殊情形，强调粘弹剂、囊袋张力环、手术压力控制及联合或分期手术决策的重要性。",completed,2026-08-05 12:35:01.702462+00
09-神经眼科,2b0906c2-05ed-4656-a58e-e42f1800be7f,AAO-Neuro Ophthalmology-M Tariq Bhatti 2021_weknora.mhtml,AAO-Neuro Ophthalmology-M Tariq Bhatti 2021_weknora.mhtml,"该文档是《基础与临床科学课程》第5卷《神经眼科学》的介绍及部分章节节选，旨在为眼科住院医师和临床医生提供兼顾基础科学与临床实践的神经眼科自学教材。BCSC每年更新，由多领域眼科专家编写和审阅，共分为13个专业卷。本卷配有视频、多媒体资源、学习目标和自测题，并获准作为美国继续医学教育及认证维护第二部分自我评估活动。

本卷的学习重点包括：根据患者症状建立神经眼科鉴别诊断；选择适当且具有成本效益的检查和影像学方法；利用颅底、眼眶、脑、血管及颅神经的解剖结构进行病变定位；理解眼球运动、瞳孔和眼睑异常；评估复视及中枢性眼球运动障碍；识别全身疾病对视觉传入和传出通路的影响，以及神经眼科疾病可能引起的神经系统和全身后果。

内容组织强调“以症状为导向”的临床评估，重视基础及扩展眼科检查和辅助检查的合理应用。新版调整了眼球运动相关章节的顺序，并将相关章节标题修改为“异常眼球运动或复视患者”，以体现异常眼球运动与复视并非完全等同，同时帮助读者先掌握眼球运动基础，再学习上核性运动障碍和眼震。

解剖部分强调解剖学是理解神经眼科疾病和开展临床实践的基础，概述视觉传入、传出通路，以及面部感觉、运动和眼部自主神经系统。节选病例内容还涉及第三、第四颅神经麻痹及异常再生：第三神经异常再生可导致眼睑回缩、瞳孔改变等联带运动，常见于创伤、动脉瘤或肿瘤压迫；若无既往麻痹史而出现异常再生，应警惕鞍旁或海绵窦占位。第四神经麻痹通常在对侧注视、同侧头倾和下视时复视加重。自测题部分进一步涉及重症肌无力、脱髓鞘疾病、视神经炎、颈动脉夹层及遗传性神经皮肤综合征等主题。",completed,2026-08-05 12:52:16.105425+00
06-眼底病与视网膜内科,7de0d899-86c8-414e-9b10-52e5fcdae7e5,Springer-Macular Dysrophies-Giuseppe Querques 2016_weknora.mhtml,Springer-Macular Dysrophies-Giuseppe Querques 2016_weknora.mhtml,"本书由Giuseppe Querques和Eric H. Souied编辑，汇集了国际专家关于黄斑营养不良（Macular Dystrophies）的研究成果，涵盖了从分子生物学基础到先进诊断技术及实验性疗法的广泛内容。

本书的核心要点包括：

1.  **黄斑营养不良的临床与遗传特征**：黄斑营养不良是一类遗传性或散发的视网膜疾病，涉及视网膜色素上皮（RPE）或光感受器的功能障碍。以Best卵黄样黄斑营养不良（Best VMD）为例，该病通常由*BEST1*基因突变引起，表现为视网膜下脂褐素沉积，并可通过眼底检查、自发荧光（FAF）和光学相干断层扫描（SD-OCT）进行分期诊断。
2.  **特定疾病的病理机制**：北卡罗来纳黄斑营养不良（NCMD/MCDR1）是一种常染色体显性遗传的非进展性疾病，被认为与黄斑发育异常有关。尽管其表型明确，但其致病基因定位在6q16染色体区域，具体的分子遗传学基础尚待进一步研究。
3.  **诊断与评估技术**：现代眼科诊断依赖于高分辨率成像技术（如SD-OCT和自适应光学）以及功能性评估（如微视野检查）。这些技术对于疾病的早期发现、分期评估以及筛选适合新型疗法的患者至关重要。
4.  **新兴治疗策略与康复**：针对视网膜退行性病变的治疗研究包括基因治疗、诱导多能干细胞（iPSC）应用以及感官替代设备（如将视觉信息转化为听觉或触觉的装置）。此外，纳米技术在药物和基因递送方面的应用展现了低免疫原性和高转染效率的潜力。

总结而言，本书旨在通过整合最新的临床数据与实验性研究，为眼科医生提供黄斑营养不良的诊疗指南。专家们强调，未来的研究重点应在于深入理解基因型与表型之间的关联，并探索联合疗法以减缓视网膜退化过程，最终将罕见黄斑营养不良的研究成果转化为针对常见黄斑疾病（如AMD）的有效治疗手段。",completed,2026-08-05 16:05:25.450643+00
03-白内障：晶状体与人工晶体,82b0d5ec-0c9f-4e39-9942-bb4e70bd7c57,Springer-Complications During and After Cataract Surgery-Ulrich Spandau 2014_weknora.mhtml,Springer-Complications During and After Cataract Surgery-Ulrich Spandau 2014_weknora.mhtml,"本书《白内障手术中及手术后的并发症：手术管理指南》由Ulrich Spandau和Gabor Scharioth编写，旨在为眼科医生提供处理白内障手术并发症的实用操作指南。全书采用类似“烹饪食谱”的结构，通过分步讲解、图示及配套手术视频，帮助外科医生掌握应对复杂手术情况的技能。

本书的核心内容涵盖以下几个方面：

1. **手术难度评估与基础知识**：手术难度受多种因素影响，其中晶状体核的硬度是关键。书中详细区分了软核、中等硬度核及硬核白内障的特点，并指出硬核手术因缺乏软性外核作为支撑，极易损伤后囊膜。此外，患者的身体状况（如脊柱畸形、焦虑）和眼部解剖特征（如深陷眼、小瞳孔、晶状体震颤）也是影响手术难度的重要因素。

2. **人工晶状体（IOL）植入与囊袋管理**：书中探讨了囊袋内植入与睫状沟植入的区别。在发生后囊膜破裂时，需将IOL植入睫状沟。此外，还讨论了前囊膜纤维化及收缩对IOL位置的影响，以及在特定情况下通过“透镜捕获”（lens capture）技术实现IOL居中和稳定的方法。

3. **并发症处理技术**：本书分为两大部分，分别介绍利用超声乳化仪和玻璃体切割机处理并发症的方法。作者强调了掌握多种手术技术（如ECCE、虹膜固定或巩膜固定IOL）的重要性，以应对如悬韧带溶解或后囊膜破裂等突发状况。

4. **经睫状体平坦部前部玻璃体切除术**：书中详细介绍了使用套管针（trocar）进行经睫状体平坦部前部玻璃体切除的技术。相比传统的角膜缘入路，该方法能更彻底地清除前部玻璃体，且不易损伤虹膜和晶状体囊，是处理玻璃体脱出、晶状体核脱位或人工晶状体脱位的高效手段。

本书通过总结一系列“要点与技巧”（Pits and Pearls），为外科医生提供了一套系统化的应对方案，旨在通过规范化的操作流程，帮助医生克服对并发症的恐惧，提升手术技巧，从而成为更优秀的白内障手术专家。",completed,2026-08-05 17:40:56.099777+00
16-检查：CT 与 MRI,7705df92-c76d-424f-b10b-e56ff0d5cafb,Diagnostic Imaging Head and Neck（第4版）-Bronwyn E. Hamilton 2022_weknora.mhtml,Diagnostic Imaging Head and Neck（第4版）-Bronwyn E. Hamilton 2022_weknora.mhtml,"FOURTH EDITION

# Hamilton | Koch Vattoth | Chapman

Koontz | Meltzer | Phillips | Singhal | Lantos | Stambuk | Dean

Strauss | Salzman | Wiggins | Anzai | Thiessen | Winegar |
O’Brien

# Diagnostic Imaging Head and Neck

FOURTH EDITION

## Hamilton | Koch Vattoth | Chapman

## Diagnostic Imaging Head and Neck

## Diagnostic Imaging

Head and Neck

FOURTH EDITION

Bronwyn E. Hamilton, MD

### Bernadette L. Koch, MD

Surjith Vattoth, MD, FRCR

### Philip R. Chapman, MD

# DIAGNOSTIC IMAGING: HEAD",completed,2026-08-05 06:11:16.122414+00
07-玻璃体视网膜外科,e9b82815-1ba5-4b8c-a0b2-63286e52bf47,Springer-Vitreous in Health and Disease-J Sebag 2014_weknora.mhtml,Springer-Vitreous in Health and Disease-J Sebag 2014_weknora.mhtml,"本书《玻璃体：健康与疾病》（*Vitreous in Health and Disease*）由J. Sebag主编，汇集了全球多位专家对玻璃体生理、病理及临床治疗的深入研究。该书旨在弥合基础科学与临床实践之间的鸿沟，强调玻璃体不仅是眼内的填充空间，更是一个具有重要生理功能的器官。

本书的核心内容涵盖以下几个方面：

1.  **玻璃体的多学科视角**：全书分为多个部分，详细探讨了玻璃体的生物化学、解剖发育、衰老过程、病理机制以及生理药理学。这种多维度分析旨在更新临床医生对玻璃体功能的认识，并为科学家提供解决临床问题的研究方向。
2.  **玻璃体在眼部疾病中的作用**：书中深入分析了玻璃体与视网膜疾病的关联，特别是玻璃体在糖尿病性黄斑水肿和视网膜静脉阻塞中的作用。研究指出，玻璃体后脱离（PVD）及玻璃体手术通过改善氧气输送、降低血管内皮生长因子（VEGF）水平，在缓解视网膜水肿方面具有重要意义。
3.  **手术与治疗策略的演变**：书中详细讨论了现代玻璃体手术（如玻璃体切除术）及未来的药理学玻璃体溶解和基因治疗。特别强调了手术干预对眼内氧气分布的影响，例如广泛玻璃体切除术可能导致晶状体后氧水平升高，从而增加白内障的发生风险。
4.  **临床与科研的结合**：该书不仅总结了现有知识，还特别关注未解之谜，旨在通过提出科学问题，推动未来在视力保护与恢复方面的探索。

通过整合多位作者的临床经验与科学见解，本书为理解玻璃体在维持视觉健康及参与眼部病理过程中的核心地位提供了全面的参考，是临床医生与科研人员的重要工具书。",completed,2026-08-05 23:25:45.46926+00
14-检查：OCT/OCTA,461afca3-fbbe-43be-a175-b1db1134481b,Clinical OCT Angiography Atlas-Bruno Lumbroso 2015_weknora.mhtml,Clinical OCT Angiography Atlas-Bruno Lumbroso 2015_weknora.mhtml,"《临床OCT血管造影图谱》（Clinical OCT Angiography Atlas）是一部旨在指导眼科医生理解并应用OCT血管造影（OCTA）技术的专业参考书。该书由多位眼科领域专家共同编辑，详细介绍了OCTA作为一种新型功能性成像模态的原理、临床应用及图像解读方法。

本书的核心内容涵盖以下几个方面：

1. **技术原理与优势**：OCTA通过检测血流运动产生的对比度来可视化微血管结构，无需注射造影剂。与传统的荧光素或吲哚菁绿血管造影相比，OCTA具有无创、快速、可重复性强以及无染料泄漏干扰等优势，能够提供视网膜毛细血管丛及脉络膜毛细血管的三维数据。
2. **临床应用范围**：图谱通过二十多个章节，深入探讨了OCTA在多种眼科疾病中的应用，包括年龄相关性黄斑变性（AMD）、糖尿病视网膜病变、黄斑毛细血管扩张症、近视相关病变以及青光眼等。书中强调了将OCTA图像与结构性OCT图像进行整合分析的重要性。
3. **图像解读与伪影识别**：书中特别指出，OCTA图像比单纯的结构性OCT更为复杂，容易出现伪影（如分割错误或信号遮蔽）。因此，临床医生需要掌握如何识别这些伪影，并结合结构性OCT数据进行综合评估，以避免误诊。
4. **技术演进与未来展望**：内容涉及了谱域OCT（SD-OCT）与扫频源OCT（SS-OCT）技术的对比。研究表明，扫频源OCT技术凭借更长的波长，在脉络膜毛细血管成像方面表现出更优的性能，并有望实现更广域的成像。

该图谱旨在填补临床对OCTA技术认知与应用的需求，帮助眼科医生在日常诊疗中准确识别病变特征，评估疾病进展及治疗反应，从而推动OCTA成为眼科血管成像的新标准。",completed,2026-08-05 16:44:10.80658+00
06-眼底病与视网膜内科,7bba8f50-c90e-4772-aa5b-4aace89d4869,Retinal Atlas-K Bailey Freund 2017_weknora.mhtml,Retinal Atlas-K Bailey Freund 2017_weknora.mhtml,"《视网膜图谱》（第二版）是一部全面涵盖视网膜疾病诊断与成像技术的权威参考书。该书由 K. Bailey Freund、David Sarraf 等专家编撰，旨在通过丰富的临床影像资料，展示视网膜疾病的解剖结构与病理生理特征。

本书的核心内容与特点包括：

1.  **影像技术的发展与应用**：书中详细介绍了视网膜成像技术的演变，从早期的直接检眼镜和黑白眼底摄影，到现代的广角成像、眼底自发荧光（FAF）及光学相干断层扫描（OCT）。这些技术极大地提升了对视网膜血管渗透性、灌注情况及微观结构的观察能力，使临床医生能够识别并解释复杂的病理过程。
2.  **系统化的分类与诊断**：全书采用颜色编码系统对不同成像模式（如荧光素血管造影、ICG血管造影、OCT等）进行分类，便于读者快速检索和识别。书中涵盖了多种视网膜病变，包括镰状细胞视网膜病变、视网膜母细胞瘤、副肿瘤综合征以及有髓神经纤维（MNF）等。
3.  **临床案例分析**：通过大量高质量的影像资料，书稿展示了疾病的典型表现与进展。例如，在镰状细胞视网膜病变中，详细记录了周边视网膜缺血、动静脉吻合、海扇样新生血管及随后的纤维化与牵拉性视网膜脱离；在视网膜母细胞瘤部分，探讨了动脉内化学减量治疗等现代治疗手段对眼球保存的意义。
4.  **教育与传承**：该书不仅是医学影像的汇编，更体现了对视网膜病学领域教育与 mentorship 的重视。编者强调了团队协作在病例收集与研究中的作用，旨在为全球视网膜病学界提供一份持续更新的综合性诊断资源。

总体而言，本书通过对视网膜疾病成像的深入剖析，为临床医生提供了从基础病理到前沿影像诊断的全面指导，是视网膜医学领域的重要参考著作。",completed,2026-08-05 15:25:55.160788+00
